IP Address,Port,Organization,Hostnames,Reference,Port(s),Protocol,Service,Details,Source
24.18.62.159,7547,Comcast Cable Communications,c-24-18-62-159.hsd1.wa.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
24.18.62.159,7547,Comcast Cable Communications,c-24-18-62-159.hsd1.wa.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,"tcp,udp",cwmp,"DSL Forum CWMP, registered 2006-01",IANA
73.13.167.213,7547,"Comcast IP Services, L.L.C.",c-73-13-167-213.hsd1.pa.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
73.13.167.213,7547,"Comcast IP Services, L.L.C.",c-73-13-167-213.hsd1.pa.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,"tcp,udp",cwmp,"DSL Forum CWMP, registered 2006-01",IANA
69.254.150.181,7547,"Comcast Cable Communications, Inc.",c-69-254-150-181.hsd1.nm.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
69.254.150.181,7547,"Comcast Cable Communications, Inc.",c-69-254-150-181.hsd1.nm.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,"tcp,udp",cwmp,"DSL Forum CWMP, registered 2006-01",IANA
98.227.188.76,7547,"Comcast Cable Communications, Inc.",c-98-227-188-76.hsd1.il.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
98.227.188.76,7547,"Comcast Cable Communications, Inc.",c-98-227-188-76.hsd1.il.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,"tcp,udp",cwmp,"DSL Forum CWMP, registered 2006-01",IANA
73.241.100.231,7547,"Comcast IP Services, L.L.C.",c-73-241-100-231.hsd1.ca.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
73.241.100.231,7547,"Comcast IP Services, L.L.C.",c-73-241-100-231.hsd1.ca.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,"tcp,udp",cwmp,"DSL Forum CWMP, registered 2006-01",IANA
174.174.20.26,7547,"Comcast Cable Communications, LLC",c-174-174-20-26.hsd1.or.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
174.174.20.26,7547,"Comcast Cable Communications, LLC",c-174-174-20-26.hsd1.or.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,"tcp,udp",cwmp,"DSL Forum CWMP, registered 2006-01",IANA
67.166.35.153,7547,"Comcast Cable Communications, IP Services",c-67-166-35-153.hsd1.co.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
67.166.35.153,7547,"Comcast Cable Communications, IP Services",c-67-166-35-153.hsd1.co.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,"tcp,udp",cwmp,"DSL Forum CWMP, registered 2006-01",IANA
73.199.255.13,7547,"Comcast IP Services, L.L.C.",c-73-199-255-13.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
73.199.255.13,7547,"Comcast IP Services, L.L.C.",c-73-199-255-13.hsd1.nj.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,"tcp,udp",cwmp,"DSL Forum CWMP, registered 2006-01",IANA
73.237.22.25,7547,"Comcast IP Services, L.L.C.",c-73-237-22-25.hsd1.ga.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
73.237.22.25,7547,"Comcast IP Services, L.L.C.",c-73-237-22-25.hsd1.ga.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,"tcp,udp",cwmp,"DSL Forum CWMP, registered 2006-01",IANA
73.122.225.193,7547,"Comcast Cable Communications, LLC",c-73-122-225-193.hsd1.ga.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
73.122.225.193,7547,"Comcast Cable Communications, LLC",c-73-122-225-193.hsd1.ga.comcast.net,https://www.speedguide.net/port.php?port=7547,7547,"tcp,udp",cwmp,"DSL Forum CWMP, registered 2006-01",IANA
68.56.65.169,7547,"Comcast Cable Communications, Inc.",,https://www.speedguide.net/port.php?port=7547,7547,tcp,tr069,"CPE WAN Management Protocol Technical Report 069 uses port 7547 (TCP/UDP).



Port associated with TR-069 - application layer protocol for remote management of end-user devices. It is a bidirectional SOAP/HTTP-based protocol that provides communication between CPE devices and auto-configuration servers (ACS). It can be used by some modems, gateways, routers, VoIP phones, set-top boxes. TR-069 has some known exploits as demonstrated at the DEFCON22 conference.



If your NAT router/gateway keeps this port open and you are sure you want to filter it (potential interference with ISPs pushing firmware updates), try the following.  Navigate to your router's admin interface and disable TR-069. If that does not work, look under ""port forwarding"", or ""virtual servers"", and forward the port to an unused local IP address, like (192.168.1.252)



The Eir D1000 modem does not properly restrict the TR-064 protocol, which allows remote attackers to execute arbitrary commands via TCP port 7547, as demonstrated by opening WAN access to TCP port 80, retrieving the login password (which defaults to the Wi-Fi password), and using the NewNTPServer feature.

References: [CVE-2016-10372], [XFDB-126658]



IANA registered for: Broadband Forum CWMP (TCP/UDP)",SG
